Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,26.37807846069336,26.49077033996582,26.133251190185547,26.16865348815918,25.9399471282959,28951268,0.0,0.0
2015-01-05 00:00:00-05:00,26.091365814208984,26.14472007751465,25.582763671875,25.623151779174805,25.399213790893555,41196796,0.0,0.0
2015-01-06 00:00:00-05:00,25.67949676513672,25.738086700439453,24.98390769958496,25.029281616210938,24.81053352355957,57998800,0.0,0.0
2015-01-07 00:00:00-05:00,25.28059196472168,25.29275894165039,24.914098739624023,24.986400604248047,24.768028259277344,41301082,0.0,0.0
2015-01-08 00:00:00-05:00,24.83132553100586,25.105073928833008,24.4827823638916,25.065183639526367,24.846120834350586,67071641,0.0,0.0
2015-01-09 00:00:00-05:00,25.168899536132812,25.176876068115234,24.671764373779297,24.740575790405273,24.524354934692383,41427428,0.0,0.0
2015-01-12 00:00:00-05:00,24.679243087768555,24.73090171813965,24.31125259399414,24.560070037841797,24.345426559448242,46535413,0.0,0.0
2015-01-13 00:00:00-05:00,24.873708724975586,25.080141067504883,24.552091598510742,24.741073608398438,24.524845123291016,47409807,0.0,0.0
2015-01-14 00:00:00-05:00,24.664783477783203,25.092607498168945,24.582508087158203,24.974931716918945,24.756662368774414,44714427,0.0,0.0
2015-01-15 00:00:00-05:00,25.209287643432617,25.214773178100586,24.819856643676758,25.02080535888672,24.80213165283203,54316718,0.0,0.0
2015-01-16 00:00:00-05:00,24.932048797607422,25.339929580688477,24.931549072265625,25.334444046020508,25.1130313873291,45965854,0.0,0.0
2015-01-20 00:00:00-05:00,25.480045318603516,25.554838180541992,25.23152732849121,25.275606155395508,25.054704666137695,44640224,0.0,0.0
2015-01-21 00:00:00-05:00,25.293058395385742,25.892911911010742,25.24070167541504,25.83108139038086,25.605327606201172,45374234,0.0,0.0
2015-01-22 00:00:00-05:00,26.002609252929688,26.74307632446289,25.913854598999023,26.64634132385254,26.413461685180664,53538588,0.0,0.0
2015-01-23 00:00:00-05:00,26.706178665161133,27.034276962280273,26.5770320892334,26.923580169677734,26.688276290893555,45634948,0.0,0.0
2015-01-26 00:00:00-05:00,26.85277557373047,26.876211166381836,26.41098976135254,26.68722915649414,26.45399284362793,30874534,0.0,0.0
2015-01-27 00:00:00-05:00,26.425947189331055,26.46234893798828,25.838560104370117,25.86050033569336,25.63448715209961,38080263,0.0,0.0
2015-01-28 00:00:00-05:00,26.067432403564453,26.077903747558594,25.4301815032959,25.4301815032959,25.207929611206055,33676205,0.0,0.0
2015-01-29 00:00:00-05:00,25.480045318603516,25.48453140258789,24.99138641357422,25.463090896606445,25.240554809570312,83727244,0.0,0.0
2015-01-30 00:00:00-05:00,25.722379684448242,26.919591903686523,25.705425262451172,26.65282440185547,26.419891357421875,112127002,0.0,0.0
2015-02-02 00:00:00-05:00,26.51370620727539,26.5770320892334,25.856510162353516,26.351652145385742,26.121347427368164,56996054,0.0,0.0
2015-02-03 00:00:00-05:00,26.327716827392578,26.59697723388672,26.091365814208984,26.38954734802246,26.158910751342773,40773638,0.0,0.0
2015-02-04 00:00:00-05:00,26.38954734802246,26.560678482055664,25.99213981628418,26.066434860229492,25.838624954223633,33273101,0.0,0.0
2015-02-05 00:00:00-05:00,26.117794036865234,26.352649688720703,26.03302574157715,26.306774139404297,26.07686424255371,36995292,0.0,0.0
2015-02-06 00:00:00-05:00,26.30976676940918,26.786457061767578,26.24843406677246,26.477306365966797,26.24590492248535,35270570,0.0,0.0
2015-02-09 00:00:00-05:00,26.327716827392578,26.527170181274414,26.228988647460938,26.31924057006836,26.08922004699707,25355423,0.0,0.0
2015-02-10 00:00:00-05:00,26.39253807067871,26.811389923095703,26.27386474609375,26.77349281311035,26.53950309753418,34997823,0.0,0.0
2015-02-11 00:00:00-05:00,26.69171714782715,26.848787307739258,26.59588050842285,26.725126266479492,26.49155616760254,27555446,0.0,0.0
2015-02-12 00:00:00-05:00,26.788951873779297,27.166414260864258,26.66045379638672,27.072172164916992,26.8355712890625,32404724,0.0,0.0
2015-02-13 00:00:00-05:00,27.093116760253906,27.420217514038086,27.08214569091797,27.375341415405273,27.136091232299805,38006060,0.0,0.0
2015-02-17 00:00:00-05:00,27.266639709472656,27.424705505371094,26.980424880981445,27.067686080932617,26.83112335205078,32336537,0.0,0.0
2015-02-18 00:00:00-05:00,26.99588394165039,27.1998233795166,26.80191421508789,26.911115646362305,26.67592430114746,29061570,0.0,0.0
2015-02-19 00:00:00-05:00,26.82834243774414,27.081148147583008,26.826847076416016,27.069181442260742,26.832605361938477,19782163,0.0,0.0
2015-02-20 00:00:00-05:00,27.08214569091797,27.113061904907227,26.71664810180664,26.87371826171875,26.63884925842285,28887092,0.0,0.0
2015-02-23 00:00:00-05:00,26.729114532470703,26.748512268066406,26.39802360534668,26.522682189941406,26.290882110595703,29157834,0.0,0.0
2015-02-24 00:00:00-05:00,26.42744255065918,26.766014099121094,26.34018325805664,26.731109619140625,26.49748992919922,20101036,0.0,0.0
2015-02-25 00:00:00-05:00,26.721635818481445,27.236223220825195,26.69894790649414,27.11904525756836,26.882034301757812,36519991,0.0,0.0
2015-02-26 00:00:00-05:00,27.086135864257812,27.730865478515625,27.000869750976562,27.697954177856445,27.455883026123047,46230579,0.0,0.0
2015-02-27 00:00:00-05:00,27.636125564575195,28.158191680908203,27.569307327270508,27.843555450439453,27.60021209716797,48203982,0.0,0.0
2015-03-02 00:00:00-05:00,27.949764251708984,28.529172897338867,27.861007690429688,28.488784790039062,28.23979949951172,42592618,0.0,0.0
2015-03-03 00:00:00-05:00,28.444406509399414,28.69072914123535,28.248443603515625,28.603469848632812,28.353485107421875,34095352,0.0,0.0
2015-03-04 00:00:00-05:00,28.51521110534668,28.776493072509766,28.32274055480957,28.59000587463379,28.340139389038086,37536775,0.0,0.0
2015-03-05 00:00:00-05:00,28.672279357910156,28.81638526916504,28.59200096130371,28.6877384185791,28.4370174407959,27792094,0.0,0.0
2015-03-06 00:00:00-05:00,28.665298461914062,28.75505256652832,28.26041030883789,28.306533813476562,28.05914306640625,33182854,0.0,0.0
2015-03-09 00:00:00-04:00,28.265396118164062,28.4354305267334,28.0996036529541,28.364625930786133,28.116727828979492,21242161,0.0,0.0
2015-03-10 00:00:00-04:00,28.135255813598633,28.165172576904297,27.660558700561523,27.67452049255371,27.432655334472656,35846146,0.0,0.0
2015-03-11 00:00:00-04:00,27.681001663208008,27.830591201782227,27.4586124420166,27.483543395996094,27.24334716796875,36415706,0.0,0.0
2015-03-12 00:00:00-04:00,27.5997257232666,27.742332458496094,27.447641372680664,27.699451446533203,27.457365036010742,27792094,0.0,0.0
2015-03-13 00:00:00-04:00,27.599225997924805,27.843555450439453,27.136497497558594,27.291072845458984,27.05255889892578,34071287,0.0,0.0
2015-03-16 00:00:00-04:00,27.472074508666992,27.766267776489258,27.225252151489258,27.649587631225586,27.407943725585938,32819860,0.0,0.0
2015-03-17 00:00:00-04:00,27.509971618652344,27.614185333251953,27.324979782104492,27.466590881347656,27.226543426513672,36110871,0.0,0.0
2015-03-18 00:00:00-04:00,27.549362182617188,27.91236686706543,27.275115966796875,27.898405075073242,27.654582977294922,42690887,0.0,0.0
